uid_1,uid_2,name1,name2,sound_dist,name_dist,is_psfix,cat,res
f6ed88f4-114c-5df8-b8c2-d6b6599c068a,816c0570-83dd-59d8-ad2c-21f89d498939,2. Bolero_Wanyama Wakali_Jamhuri Jazz Band_Side B___Corrected,2. Bolero_Wanyama Wakali_Jamhuri Jazz Band_Side B,0.2472046521756396,0.03934426229508203,1,below_st--below_nt--psfix,1
29f71cf3-998a-5d16-98a2-a3a5f19b6fb0,bb388f7a-22df-5564-b186-5e5efffa21a2,3. Track 3_Zuhura Swaleh_Maulidi Musical Party_Side B___Corrected,3. Track 3_Zuhura Swaleh_Maulidi Musical Party_Side B,0.023742992036179245,0.03692307692307695,1,below_st--below_nt--psfix,1
50b03b71-df2c-5a76-b6e9-26199c2b782f,9f7c35c6-c923-5909-8120-38fbbfca4cbc,3. Siwezi Kushika Puwa_Hawaumi Hawarambi_Yusuf Mohamed (Tenge)_Side A__Corrected,3. Siwezi Kushika Puwa_Hawaumi Hawarambi_Yusuf Mohamed (Tenge)_Side A,0.0008395541185140223,0.02750000000000008,1,below_st--below_nt--psfix,1
7e12aa44-ae96-5434-b233-03fddec70d61,ed0e9871-7db2-5840-bb31-c19cb5a49e1d,4. Shukurani Mwana Ni Yako Pokeya_Old Bhalo No. 3_Bhalo & Party_Side B,4. Shukurani Mwana Ni Yako Pokeya_Old Bhalo No. 3_Bhalo & Party_Side B__Corrected,0.027855754245277836,0.02716049382716046,1,below_st--below_nt--psfix,1
22614e58-733e-5d1b-8f93-02dd00b31532,0bdb423e-6d29-5dca-9692-8007e42c98f6,3. Track 3_Cassette 23_Side B_Corrected,3. Track 3_Cassette 23_Side B,0.013165109008296302,0.05128205128205132,1,below_st--below_nt--psfix,1
6b6d6be8-2497-507a-b4c4-6b1541bda8ee,8c9a465d-d11c-5d07-9363-6db749f9649c,Wapendanao_Side A,Wapendanao_Side A___Corrected,0.041820862252101534,0.08275862068965513,1,below_st--below_nt--psfix,1
8e823bf1-d0d1-5ac2-b92f-32b18e6bf0d4,5743361f-296e-59ac-9831-e4e6ba1426af,2. Ucheke Chee Nkono_Talented Melody Modern Taarab_Side B_Corrected,2. Ucheke Chee Nkono_Talented Melody Modern Taarab_Side B,0.018879123782396,0.029850746268656688,1,below_st--below_nt--psfix,1
bc5434c8-0217-5099-a7e0-a94f1f4bbd24,90de2072-42fd-558a-b3f7-88f1932e2b6e,5. Double Trouble_Cinderella_Mighty King Kong_Side B___Corrected,5. Double Trouble_Cinderella_Mighty King Kong_Side B,0.014927939348567154,0.03749999999999998,1,below_st--below_nt--psfix,1
770a9f77-cb78-5a87-acc5-0f1b17da4e83,bfdb0c92-0364-5932-83e7-f18862c0447b,Noorul Oyoon Zanzibar C-90_Noor Ul Oyoon Musical Club_Side B,Noorul Oyoon Zanzibar C-90_Noor Ul Oyoon Musical Club_Side B__Corrected,0.013334167206126948,0.03098591549295782,1,below_st--below_nt--psfix,1
2f781999-6a58-50ab-a3cc-38692a1f5e7f,543a8434-87dc-52a9-8f5d-8e030b3c16c5,12 Geina El Donia Fi Laffa (remix),12 Geina El Donia Fi Laffa (remix),0.014256743985460996,0.0,1,below_st--below_nt--psfix,1
